,Til EED
5758,-934.8915040905297
5759,-935.0377050698343
5760,-936.717418184185
5761,-779.7454937408348
5762,-779.8145150525464
5763,-779.8662133905857
5764,-778.5623522844114
5765,-779.9425003658764
5766,-1090.7666202750547
5767,-1092.5652365902038
5768,-938.5351234204671
5769,-1096.2054586925399
5770,-940.0825329071147
5771,-940.1010614055197
5772,-940.1084677956004
5773,-940.117355991892
5774,-783.8606505808204
5775,-783.8996934521261
5776,-783.9304418359949
5777,-783.9530693674611
5778,-782.6754361910989
5779,-1868.1226845440628
5780,-936.8614888121994
5781,-936.9141567403351
5782,-936.94788176983
5783,-935.3678415777053
5784,-935.3890565199998
5785,-779.9129117269237
5786,-778.6194206703549
5787,-778.642944326351
5788,-778.6736769688642
5789,-780.0359032875316
5790,-1092.753388888827
5791,-1096.3330709085515
5792,-940.1775233616576
5793,-1096.2845863473879
5794,-940.1451044370092
5795,-940.1568921741923
5796,-940.1585497065219
5797,-940.1627532011353
5798,-783.9005020116418
5799,-783.9364116512825
5800,-783.9646045549126
5801,-783.9830786739075
5802,-1868.1588447143756
5803,-2018.602692572046
5804,-2014.5323094045864
5805,-1860.2290568034903
5806,-1705.9774351008468
5807,-1548.9418808441476
5808,-1238.3027603507921
5809,-776.6756408160961
5810,-776.8166189653006
5811,-776.9166944806988
5812,-931.8715749234152
5813,-778.373908953566
5814,-1094.2053596690002
5815,-1095.9918852193734
5816,-939.9082086026954
5817,-1096.0066732104985
5818,-939.9212751345093
5819,-939.9532581581116
5820,-939.9661558568237
5821,-939.986150981003
5822,-783.7593976256751
5823,-783.8035310446828
5824,-783.8360755716459
5825,-783.8643511168535
5826,-782.5906689045183
5827,-1867.922218094054
5828,-1864.1382751009849
5829,-1860.47931525028
5830,-934.8181073520112
5831,-934.9537349409425
5832,-779.6311013556262
5833,-779.7098801952718
5834,-779.776970461162
5835,-779.8136656681421
5836,-779.8585717069901
5837,-781.2140715162803
5838,-940.1280214458587
5839,-940.1065198037967
5840,-940.1030656082595
5841,-940.0948574615089
5842,-940.0990155041393
5843,-940.0974410356953
5844,-940.0948902253348
5845,-940.0912900062652
5846,-783.8369776416068
5847,-783.8773848080295
5848,-783.9075044423294
5849,-783.9268084403999
5850,-940.2289431521341
5851,-938.6436085289013
5852,-782.6141690794094
5853,-782.6387026613826
5854,-782.6621883482193
5855,-938.7082390246103
5856,-782.6575659237292
5857,-782.6777611963512
5858,-781.3820079346589
5859,-781.3947431159604
5860,-781.406867441222
5861,-782.7281033383521
5862,-940.3405916103338
5863,-940.3083349323979
5864,-940.289391947894
5865,-940.2717301317062
5866,-940.2600134128437
5867,-940.2480720130693
5868,-940.2369795146051
5869,-940.2298868551709
5870,-783.946344913759
5871,-783.9801225492982
5872,-784.003870480234
5873,-784.021542566722
5874,-940.3373014889352
5875,-938.7463273720235
5876,-782.6949515369132
5877,-782.7193249003312
5878,-782.7405048110948
5879,-938.8003060526869
5880,-938.7715140220112
5881,-782.7160906043645
5882,-781.4273610482977
5883,-780.1130532883228
5884,-780.1265744631304
5885,-780.1352751409678
5886,-1092.8786832246976
5887,-1094.6325361742913
5888,-940.2707677265671
5889,-1096.3909711812635
5890,-940.2271818698391
5891,-940.2363556066505
5892,-940.2361122320333
5893,-940.2391778324125
5894,-783.9585907270856
5895,-783.9936995111656
5896,-784.0208138761542
5897,-784.0391619261951
5898,-784.0568310708711
5899,-938.8160661284697
5900,-938.7867319026286
5901,-938.7653656054157
5902,-937.1769938883207
5903,-935.56826941751
5904,-935.561689440389
5905,-780.053304469369
5906,-780.0865807304759
5907,-780.106917987259
5908,-780.1238550561437
5909,-781.4679960282738
5910,-1096.5464322894252
5911,-1096.4605292492918
5912,-940.2789775659871
5913,-1096.403477399892
5914,-940.2399916467594
5915,-940.2521638145291
5916,-940.2534158915635
5917,-940.2550956702536
5918,-783.9711534990886
5919,-784.0056678724623
5920,-784.0327145495413
5921,-784.0507790087224
5922,-784.0681219338032
5923,-940.389331874236
5924,-940.3608081425008
5925,-940.3403538950388
5926,-938.7695484564892
5927,-937.1795770474782
5928,-937.1726167836689
5929,-780.0650624092643
5930,-780.099268542012
5931,-780.1205976764777
5932,-780.1382708777159
5933,-781.4812378291277
5934,-1096.5650402359245
5935,-1096.479087000108
5936,-940.294827953774
5937,-1096.422078730572
5938,-940.2558071615698
5939,-940.2677857110082
5940,-940.2694253978312
5941,-940.2720905773665
5942,-783.9847686273251
5943,-784.0193909131173
5944,-784.0465078435523
5945,-784.0652231127461
5946,-784.0829327318673
5947,-940.4075194715014
5948,-940.379068067199
5949,-940.3575044025985
5950,-940.345857342479
5951,-940.334031318393
5952,-938.7675501518875
5953,-782.7234555422614
5954,-781.4426917229002
5955,-780.1338435872705
5956,-780.1518837048849
5957,-781.495289713934
5958,-1094.763914711736
5959,-1096.498069645576
5960,-940.310669522656
5961,-1096.441370892349
5962,-940.2726815270504
5963,-940.2848174047793
5964,-940.2867683086163
5965,-940.288130328881
5966,-783.9981813782025
5967,-784.0326183327234
5968,-784.0595527209465
5969,-784.0781697476932
5970,-1713.6336687446778
5971,-1864.681840647193
5972,-1709.840899319714
5973,-936.6919409647883
5974,-936.8082174762584
5975,-936.8843024672517
5976,-938.5041823585423
5977,-782.5395034896168
5978,-782.5901685638435
5979,-782.6363561921694
5980,-782.6646144567884
5981,-782.6935797016608
5982,-1096.431973141766
5983,-1096.3624348568746
5984,-940.2016814785995
5985,-1096.3280823711218
5986,-940.1825789838291
5987,-940.2005168853913
5988,-940.2022371268203
5989,-940.2104915913304
5990,-783.938593447083
5991,-783.9775639974287
5992,-784.0045957301196
5993,-784.0273920144292
5994,-784.0488921221695
5995,-940.3703976375307
5996,-940.3420050371884
5997,-940.3235717474316
5998,-940.3148836673578
5999,-940.3051479686876
6000,-784.0031909563636
6001,-784.0349365538311
6002,-784.0604284401446
6003,-784.0768586685438
6004,-784.0904077076134
6005,-784.1016305552155
6006,-940.4318180153906
6007,-940.4000136282151
6008,-940.3790665705565
6009,-940.3623674673258
6010,-940.3514879687516
6011,-940.3418379712846
6012,-940.3324847394234
6013,-940.327221075336
6014,-784.0258870022228
6015,-784.0593788863662
6016,-784.0817280362158
6017,-784.0992625452868
6018,-940.4304129730879
6019,-940.3996694095121
6020,-784.0722226379755
6021,-784.096627890123
6022,-784.1161548973954
6023,-940.4506104079624
6024,-784.104198718645
6025,-784.123169339636
6026,-782.8406483037865
6027,-782.8508221995421
6028,-782.8608476813596
6029,-784.1647146259637
6030,-940.5032767611217
6031,-940.4670117386553
6032,-940.4434237401025
6033,-940.4246990525934
6034,-940.412179913801
6035,-940.3998570817291
6036,-940.3888492878632
6037,-940.3817780141563
6038,-784.0693026900855
6039,-784.1005027178875
6040,-784.1212848583234
6041,-784.138201606543
6042,-940.476927006879
6043,-940.444897502981
6044,-784.1088602650848
6045,-784.1321045732502
6046,-784.1510178760718
6047,-940.4914565791148
6048,-940.4592762469454
6049,-784.1203168905712
6050,-784.1448544211238
6051,-784.1597798481718
6052,-784.1725258906133
6053,-784.1808981138619
6054,-1096.6835271313782
6055,-1096.5938629294726
6056,-940.3903281264005
6057,-1096.5318566353221
6058,-940.348199278706
6059,-940.3577009310651
6060,-940.3577010779844
6061,-940.3603397290399
6062,-784.0582009971063
6063,-784.091865831018
6064,-784.1169013473028
6065,-784.1344636873207
6066,-784.1516117572813
6067,-940.4889642230909
6068,-940.4593872007292
6069,-940.4381905888491
6070,-940.4262443083742
6071,-940.413306922574
6072,-940.40502236082
6073,-784.0860050424758
6074,-784.1186585057748
6075,-784.1385634990822
6076,-784.1551149756395
6077,-784.1682371328625
6078,-1096.67011140889
6079,-1096.584526946591
6080,-940.3843813923219
6081,-1096.526404828198
6082,-940.3447212768851
6083,-940.3568281718451
6084,-940.3582796900762
6085,-940.3603871594471
6086,-784.0574907684736
6087,-784.0912370676566
6088,-784.1175342253226
6089,-784.1358078210012
6090,-784.1533347280943
6091,-940.4920766555191
6092,-940.463833502093
6093,-940.4434330581788
6094,-940.4322841527227
6095,-940.4201508466323
6096,-940.4120489035429
6097,-784.0920811618007
6098,-784.1249915315542
6099,-784.1455532569278
6100,-784.1626174707063
6101,-784.1749676451784
6102,-1096.6781359095996
6103,-1096.5917715794626
6104,-940.390614083152
6105,-1096.534572328229
6106,-940.3520746969422
6107,-940.3641994264698
6108,-940.3660363085388
6109,-940.3681094185797
6110,-784.0644380500461
6111,-784.0987696073411
6112,-784.1253342498709
6113,-782.8457222472381
6114,-1713.7827237883737
6115,-1713.33034349011
6116,-1710.0689005858856
6117,-1703.8289454942153
6118,-1544.0479924941856
6119,-1392.8886411505032
6120,-1084.5555633909546
6121,-776.9895478236289
6122,-775.7177141442819
6123,-928.7643056557639
6124,-1084.9457290591156
6125,-1241.436315153168
6126,-1090.593202733796
6127,-1092.4660537990517
6128,-940.0502474568792
6129,-1096.1845067307686
6130,-940.0839950186859
6131,-940.1140933021026
6132,-940.1371571143131
6133,-940.1549278017142
6134,-783.9006163481765
6135,-783.9424126050426
6136,-782.6793356669853
6137,-2019.2423881741984
6138,-2318.3010565991535
6139,-2317.4908867414483
6140,-2163.65769043857
6141,-2009.92344961886
6142,-2006.1536317436746
6143,-1849.3363448737207
6144,-1542.8250307340704
6145,-1233.444979250768
6146,-1233.6057903316205
6147,-1233.7042984942368
6148,-1236.0508563135757
6149,-1543.3852528988218
6150,-2312.5789586238498
6151,-2769.509954579236
6152,-2162.166446352532
6153,-2165.854009556609
6154,-933.9537103591862
6155,-935.8327208096673
6156,-936.019551009418
6157,-1711.5456835602017
6158,-781.782041966051
6159,-1866.2280915017427
6160,-2016.789100319608
6161,-2324.0140186341423
6162,-2319.4473145854868
6163,-2318.994498492619
6164,-2318.730488315739
6165,-2165.095812433227
6166,-2011.528196169357
6167,-1857.8035819447125
6168,-1549.9815075239821
6169,-777.2306603794494
6170,-777.4724612923916
6171,-777.6346593025868
6172,-777.7699830173914
6173,-779.2178618442267
6174,-934.6512930657223
6175,-936.2992374862715
6176,-937.9254890593644
6177,-939.522921462826
6178,-939.557291475442
6179,-939.588587158077
6180,-939.6195301010131
6181,-939.6456690613966
6182,-783.4841359449015
6183,-782.2406646248483
6184,-1867.1253723982466
6185,-2017.5383691526686
6186,-2017.0518008870192
6187,-2013.1531812036042
6188,-1862.335809675415
6189,-1707.9873699203404
6190,-1553.5479906992982
6191,-934.2240194345484
6192,-780.4292476982293
6193,-781.8879243777819
6194,-781.992598902788
6195,-782.0744542988956
6196,-782.1358676758902
6197,-782.1920584098789
6198,-938.1732684459978
6199,-938.1825892754476
6200,-938.1946465632611
6201,-938.2064591845536
6202,-2175.84404332363
6203,-2325.0901409982944
6204,-2020.2156670881132
6205,-2016.4477226473698
6206,-2012.673078322674
6207,-2008.9213492498948
6208,-2158.122347063311
6209,-2310.670018339759
6210,-2310.3125129638725
6211,-2310.0317707132645
6212,-2157.039846929298
6213,-1996.6524003154452
6214,-1844.124247232362
6215,-1694.6197584085958
6216,-1691.5916546411083
6217,-1385.673636557816
6218,-1383.2525874746843
6219,-1385.9665573757025
6220,-1539.1794178759196
6221,-1841.4513938299478
6222,-2467.540304180428
6223,-2777.016592353981
6224,-933.3507800110326
6225,-1088.6848806322882
6226,-935.4541297462806
6227,-937.209679460634
6228,-937.3335652926467
6229,-937.4230885556983
6230,-781.6941824059008
6231,-781.7800608028501
6232,-2020.4573192247963
6233,-2468.7070616301107
6234,-2467.860557337181
6235,-2467.2126890033
6236,-2462.267332318199
6237,-2309.3600424157617
6238,-2007.2042463173286
6239,-1857.1812883956688
6240,-933.3861270957193
6241,-777.1344808211941
6242,-775.9680883797007
6243,-776.1129054830621
6244,-1237.674336424968
6245,-1545.321126772347
6246,-2311.1991735344495
6247,-2620.281349905687
6248,-2160.9366566333556
6249,-2160.737350818698
6250,-2010.956496046973
6251,-1857.2786647107416
6252,-1857.3047554830086
6253,-1857.3053401476752
6254,-1706.4824788640842
6255,-1860.6302654021474
6256,-1863.8123758090273
6257,-2171.951060022186
6258,-780.8470336577188
6259,-938.3767163283625
6260,-938.5551500487031
6261,-938.6870711094876
6262,-938.7978573322158
6263,-938.8696693525167
6264,-938.9570196502469
6265,-782.937872917244
6266,-783.0305390604386
6267,-783.0907766914792
6268,-783.1521098255967
6269,-783.2000642691255
6270,-1093.5333843720045
6271,-1095.3107116053484
6272,-937.7690380297203
6273,-1093.5028479964913
6274,-939.3490547418668
6275,-939.387683519723
6276,-939.4196184781132
6277,-939.4434515492429
6278,-782.01378226317
6279,-782.0677880201031
6280,-1712.0986949020678
6281,-1863.0485623519673
6282,-2016.7482698107005
6283,-2012.7980864673027
6284,-2008.9114589273213
6285,-1851.8636572172609
6286,-1698.3972532716675
6287,-1695.2912187528736
6288,-1386.0427192836262
6289,-1232.8349180483222
6290,-1081.432615399494
6291,-1233.0939259043998
6292,-1235.4139868506084
6293,-1545.376461751642
6294,-2311.3070463031286
6295,-2620.443078149911
6296,-2157.1760372278554
6297,-2156.9806605088825
6298,-2156.8135803371197
6299,-2007.3853445230884
6300,-1857.2944963284283
6301,-1857.314667592293
6302,-1860.5843410773275
6303,-2014.475577538097
6304,-2017.856186116842
6305,-780.8560443471773
6306,-782.4203941194156
6307,-938.6112240354349
6308,-938.7363751801585
6309,-938.8329333699891
6310,-938.9085377027311
6311,-938.9852039597944
6312,-939.0412558457011
6313,-783.0103196424967
6314,-783.088334503427
6315,-783.1503206160588
6316,-783.2006628620281
6317,-783.247504004303
6318,-1095.410925924265
6319,-1095.3607795191597
6320,-939.3608038004695
6321,-1095.3585575348748
6322,-939.3743162858387
6323,-939.4152886713638
6324,-939.4388030027518
6325,-939.4637408637634
6326,-782.0316162284653
6327,-782.0851683085534
6328,-782.1262090300936
6329,-782.1607049768355
6330,-782.1946712246017
6331,-938.154696376037
6332,-936.5580611514605
6333,-936.548247931762
6334,-936.5479431742039
6335,-936.5474964422654
6336,-780.8834172651607
6337,-780.923116235059
6338,-780.9579460634646
6339,-780.984703354127
6340,-779.6753231973772
6341,-779.6934095248271
6342,-935.1445532623645
6343,-1397.9342462971563
6344,-1709.401852600346
6345,-2171.504567522686
6346,-937.7136858790382
6347,-939.418712352692
6348,-939.5076597118846
6349,-939.5625322774424
6350,-783.4296560928343
6351,-782.1798810347101
6352,-1712.369081235345
6353,-2017.4889555665382
6354,-2016.9877289600554
6355,-2013.060942861073
6356,-2012.7675050666626
6357,-1852.130505689808
6358,-1698.6582734492429
6359,-1547.8755539915899
6360,-1393.9125008906612
6361,-777.5362183196617
6362,-777.7079902647617
6363,-777.8322989619472
6364,-777.9264632236154
6365,-1240.54275817204
6366,-1397.1996442397815
6367,-1399.5281865005054
6368,-1862.8134900853638
6369,-935.9495239988149
6370,-2482.354930212457
6371,-938.8961426924086
6372,-939.0825007538219
6373,-939.2046812266391
6374,-783.1575421454542
6375,-783.266840313105
6376,-782.0139464538788
6377,-2021.0624726726053
6378,-2167.0267369844046
6379,-2162.629448461132
6380,-2158.2708209687703
6381,-1855.1149246358812
6382,-1848.322894594057
6383,-1692.054566393214
6384,-1688.883218516197
6385,-1380.7642191474572
6386,-1380.8807847800033
6387,-1380.9641558059175
6388,-1533.587812891851
6389,-1838.1724884792231
6390,-2467.790741394793
6391,-1088.7038176564236
6392,-935.4968748589538
6393,-1092.8802814884025
6394,-938.913204942888
6395,-939.0238408246332
6396,-939.0935276051514
6397,-937.6122207235853
6398,-781.8090905823134
6399,-1866.1418724571183
6400,-1865.6688647074504
6401,-2173.8107536200796
6402,-2173.319422100893
6403,-2172.961986709976
6404,-935.3222211329819
6405,-937.1490310261999
6406,-935.7313742555375
6407,-937.4208565959543
6408,-937.5179687061704
6409,-781.7455657299719
6410,-780.5228657932875
6411,-780.5842643097429
6412,-780.6494091195054
6413,-780.698320555669
6414,-1091.846044861672
6415,-1093.6393043365686
6416,-937.8944317227903
6417,-1095.4680455944863
6418,-939.4642577669505
6419,-939.4949600472949
6420,-939.519609739611
6421,-937.9854538314315
6422,-782.1011275376345
6423,-782.148018820589
6424,-782.1889927622831
6425,-782.2223804748446
6426,-783.5534057731873
6427,-938.2191518080059
6428,-938.2023609931167
6429,-938.1951131931307
6430,-936.6166108954625
6431,-935.0155495553183
6432,-1243.163285147574
6433,-776.8306613733407
6434,-778.2602439915488
6435,-776.9374083076368
6436,-1086.5626825920717
6437,-1241.030095744385
6438,-2014.4174627536447
6439,-1091.7624217709645
6440,-937.9442020177389
6441,-1095.5876887859902
6442,-939.5892643351784
6443,-939.6445828297713
6444,-939.6658058820358
6445,-939.7049008409147
6446,-783.5245701859061
6447,-783.5776623485407
6448,-1712.5394839228395
6449,-1866.7407453143103
6450,-2020.7278927160228
6451,-2020.309674369976
6452,-937.5112408820287
6453,-937.6997598412485
6454,-937.8098974502634
6455,-936.3110811367407
6456,-936.3666107355677
6457,-780.7703056778323
6458,-780.8415277182426
6459,-780.891981617027
6460,-780.9369085162818
6461,-780.9741296389138
6462,-1092.2133974395858
6463,-1093.9956380190993
6464,-938.1890363440649
6465,-1093.9815844746342
6466,-939.7398001523823
